videoId,title,description,channelTitle,publishedAt,videoId.1,politician
4Yp40d7m_SQ,Watch Joe Biden&#39;s speech as votes are counted,Democratic presidential nominee Joe Biden asks for patience and urges Americans to remain calm as votes continue to be ...,CNN,2020-11-05T23:04:55Z,4Yp40d7m_SQ,Joe Biden
e8zqxQ1TDUw,President Biden Delivers Remarks at the National Prayer Breakfast,"Washington, D.C..",The White House,2023-02-02T13:42:33Z,e8zqxQ1TDUw,Joe Biden
ydk95zTTE34,RAW FULL SPEECH | President Biden delivers remarks in Rocky Mount,"(May 9, 2023): President Biden delivers remarks in Rocky Mount, NC.",ABC11,2023-06-13T14:54:25Z,ydk95zTTE34,Joe Biden
q8g801YReS8,President Biden Delivers Remarks on the Economy,President Biden Delivers Remarks on the Economic Recovery and the Remarkable Progress Made Under His Administration ...,The White House,2021-07-19T17:31:27Z,q8g801YReS8,Joe Biden
ENmnA8pdwKo,"President Biden gives remarks on border security, enforcement after nationwide migrant surge","Biden announced Thursday that his administration will immediately begin turning away Cubans, Haitians and Nicaraguans who ...",WPLG Local 10,2023-01-05T17:56:37Z,ENmnA8pdwKo,Joe Biden
9zbLuTjWTx8,Watch President Biden&#39;s July 4th Remarks,President Joe Biden spoke on the progress the country has made against Covid-19 during a 4th of July celebration at the White ...,MSNBC,2021-07-05T11:15:11Z,9zbLuTjWTx8,Joe Biden
mU5RfUbOu5E,President Biden Delivers Remarks and Takes Questions,"Bali, Indonesia.",The White House,2022-11-14T14:27:01Z,mU5RfUbOu5E,Joe Biden
seoFLJFVu78,President Biden&#39;s remarks to the U.S.-Pacific Island Country Summit,"Secretary Blinken participates in the U.S.-Pacific Island Country Summit, hosted by President Biden, to demonstrate the United ...",U.S. Department of State,2022-09-29T20:14:48Z,seoFLJFVu78,Joe Biden
KiqDhlu6RqE,President Biden Delivers Remarks,The White House.,The White House,2022-12-08T13:50:46Z,KiqDhlu6RqE,Joe Biden
3mL7YLvpLz4,President Biden delivers remarks on the rail labor agreement,"President Biden comments on the new rail labor pact, outlining the agreement's promise to increase wages, improve labor ...",CNBC Television,2022-09-15T16:21:00Z,3mL7YLvpLz4,Joe Biden
wnEtl5fO4sU,Biden takes aim at Trump over CNN town hall | Morning in America,"President Biden went after Donald Trump after an appearance at a CNN town hall on Wednesday, with Biden asking for ...",NewsNation,2023-05-11T13:34:18Z,wnEtl5fO4sU,Joe Biden
13iMUoK5fRA,"Biden says he will beat Trump, issues warning to gun makers | CNN town hall","During a CNN town hall in Las Vegas, Nevada, former president Joe Biden explains how he'd stop foreign election interference ...",CNN,2020-02-21T04:45:20Z,13iMUoK5fRA,Joe Biden
8bEQsQjDj3k,Biden pitching legislative agenda at town hall,President Biden heads to Maryland on Thursday to make another public push for his infrastructure and social spending plans after ...,CBS News,2021-10-21T15:36:34Z,8bEQsQjDj3k,Joe Biden
81bzoO9Qy9A,Joe Biden shares story of faith with pastor who lost his wife in Charleston shooting,"During a CNN Democratic town hall in Charleston, South Carolina, former Vice President Joe Biden addresses how he would use ...",CNN,2020-02-27T06:48:52Z,81bzoO9Qy9A,Joe Biden
fwVYe31BMgw,President Biden asked if he is open to altering the filibuster. Hear his reply,"In a CNN Town Hall, Anderson Cooper asks President Joe Biden if he would be open to altering the filibuster and discusses ...",CNN,2021-10-22T04:07:13Z,fwVYe31BMgw,Joe Biden
CmCp6Z54GYU,&#39;Come to the altar moment&#39;: Biden teases (then praises) Fox News hosts,"President Biden joked about Fox News hosts who recently promoted the Covid-19 vaccines, but then ultimately said it's good as ...",CNN,2021-07-22T15:56:00Z,CmCp6Z54GYU,Joe Biden
xMZrbbnWGwI,AFT Members at Town Hall with Vice President Joe Biden,"On May 28, 2019, AFT president Weingarten joined Houston teachers and school staff engaged with Vice President Joe Biden at ...",AFTHQ,2019-06-14T21:08:42Z,xMZrbbnWGwI,Joe Biden
LcXkp0c07SY,"Biden Talks Vaccines, Covid Aid, And His Agenda At Town Hall | The 11th Hour | MSNBC","Leaving Washington and heading to Wisconsin, Biden talked about the pandemic, his agenda, Trump's impeachment and his ...",MSNBC,2021-02-17T06:26:08Z,LcXkp0c07SY,Joe Biden
difvq_Ogkq8,Biden asked about where Sinema stands on issues. Hear his reply,President Joe Biden and CNN's Anderson Cooper discuss Sen. Kyrsten Sinema's stance on issues around the President's plan.,CNN,2021-10-22T01:58:17Z,difvq_Ogkq8,Joe Biden
5P4-tdSeUmg,President Biden&#39;s YouTube Town Hall on COVID-19 Vaccination,"President Biden and Dr. Fauci spoke with creators Manny Mua, Brave Wilderness, and Jackie Aina to answer your questions ...",The White House,2021-05-24T16:00:33Z,5P4-tdSeUmg,Joe Biden
IeizQESCsYs,FULL SPEECH | President Biden speaks at Fort Liberty,"(May 9, 2023) President Biden speaks at Fort Liberty Biden touts jobs, support for military families during visits to Rocky Mount ...",ABC11,2023-06-13T14:55:45Z,IeizQESCsYs,Joe Biden
YjEyjMcvrxk,FULL SPEECH: Pres. Joe Biden speaks on gun violence &#39;epidemic&#39; a year after Uvalde,"President Biden calls for the end of gun violence ""epidemic"" a year after the Uvalde elementary school shooting. MORE: ...",ABC7,2023-05-24T23:30:06Z,YjEyjMcvrxk,Joe Biden
xaW-B-dAPeA,President Biden responds to the UAW strike decision,"President Joe Biden addresses the UAW workers decision to strike, the value unions have on the economy, and the need wealth ...",CNBC Television,2023-09-15T17:03:10Z,xaW-B-dAPeA,Joe Biden
t0OI6HhvUYs,Biden promises &#39;long-term commitments&#39; to Ukraine in NATO speech,President Joe Biden and G7 leaders unveiled a substantial show of support for Ukraine Wednesday at the NATO Summit in ...,CNN,2023-07-12T18:15:02Z,t0OI6HhvUYs,Joe Biden
xF9_QoYt5E0,Biden addresses response to Idalia at FEMA headquarters,President Biden traveled to FEMA headquarters to thank all the emergency personnel who have helped with the response to ...,MSNBC,2023-08-31T18:45:01Z,xF9_QoYt5E0,Joe Biden
NszhBD_RdHE,Watch: President Biden joins United Auto Workers picket line,"President Biden on Tuesday joined the picket line alongside United Auto Workers union members in Michigan, taking up a ...",CBS News,2023-09-26T19:40:02Z,NszhBD_RdHE,Joe Biden
-JRQhNsnG5c,Full speech: Biden touts bipartisanship in address on debt ceiling deal that averts default,President Joe Biden addressed the nation in a prime-time speech Friday after Congress averted an economically disastrous ...,ABC7,2023-06-02T23:50:42Z,-JRQhNsnG5c,Joe Biden
oLsHD6dNQh8,"‘We are going to rebuild’ Maui respectfully, Biden says",President Joe Biden spoke about the rebuilding process in Hawaii after the deadly wildfire. Biden said the restoration in Lahaina ...,NBC News,2023-08-21T23:45:59Z,oLsHD6dNQh8,Joe Biden
qx9nFcufARA,Hurricane Idalia devastates Florida: President Biden speaks out,"President Biden spoke in Florida after surveying damage from Hurricane Idalia. Lt. Gen. Russel Honoré, Basil Smikle and ...",MSNBC,2023-09-02T23:00:16Z,qx9nFcufARA,Joe Biden
yZwFS6xOE5s,President Biden: We finally had enough votes to beat big pharma,President Joe Biden holds a press conference on Medicare drug price negotiations. For access to live and exclusive video from ...,CNBC Television,2023-08-29T19:19:27Z,yZwFS6xOE5s,Joe Biden
0mrerzK_AGs,"Biden to commemorate 9/11 in Alaska, first sitting president to not mark day at memorial site","President Biden is marking 22 years since 9/11 with a speech before troops in Alaska, becoming the first U.S. president to not ...",CBS News,2023-09-11T19:44:36Z,0mrerzK_AGs,Joe Biden
N_H7qoPLOYU,ENGLISH SPEECH | JOE BIDEN: Victory Speech (English Subtitles),"Learn English with Joe Biden. Watch President-elect Joe Biden's full speech delivered from Wilmington, Delaware. Joseph R.",English Speeches,2020-12-12T03:00:03Z,N_H7qoPLOYU,Joe Biden
MAFEvyc-CyY,FULL SPEECH: Biden addresses bipartisan debt ceiling deal,The bipartisan measure was approved by the Senate late Thursday night after passing the House in yet another late session the ...,WGN News,2023-06-02T23:33:56Z,MAFEvyc-CyY,Joe Biden
UkqWtrj1oAk,President-elect Joe Biden’s full acceptance speech,President-elect Joe Biden emphasized unity in his first address to the nation since securing the White House on Nov. 7 Read ...,Washington Post,2020-11-08T02:33:50Z,UkqWtrj1oAk,Joe Biden
rhVcxmsWy_0,&#39;Mickey Mouse got there first&#39;: Biden jokes about DeSantis in speech,"President Joe Biden poked fun at himself and others, including Florida Gov. Ron DeSantis, during his speech at the White House ...",CNN,2023-04-30T17:10:50Z,rhVcxmsWy_0,Joe Biden
cfq3ccnwsFw,Biden addresses nation on passage of debt ceiling bill,President Biden delivered remarks from the Oval Office Friday night after Congress passed bipartisan legislation to suspend the ...,CBS News,2023-06-02T23:52:26Z,cfq3ccnwsFw,Joe Biden
CaBE4NU7_Pc,&#39;This Is The Time To Heal In America&#39;: Watch Biden&#39;s Full Victory Speech | NBC News,President-elect Joe Biden addressed the nation in his first public appearance since winning the election.» Subscribe to NBC ...,NBC News,2020-11-08T02:31:58Z,CaBE4NU7_Pc,Joe Biden
sdpswBUiA30,Biden honors ‘fallen heroes’ during Memorial Day address,"During a Memorial Day address at Arlington National Cemetery, President Biden honored the “fallen heroes” who have died while ...",MSNBC,2023-05-29T18:30:42Z,sdpswBUiA30,Joe Biden
KkX6NKgxrEk,Lahaina survivors weigh in on President Biden&#39;s Maui remarks,"President Biden calls devastation in Lahaina 'overwhelming,' pledges long-term support For more Local News from Hawaii News ...",Hawaii News Now,2023-08-22T01:27:14Z,KkX6NKgxrEk,Joe Biden
-yV0dFL8QCU,Biden pokes fun at himself during White House Correspondents&#39; Dinner speech,"President Biden made jokes about the media, politics and himself at the annual White House Correspondents' Dinner.",CBS News,2023-05-01T15:53:46Z,-yV0dFL8QCU,Joe Biden
KDO5D4DuwVY,Biden trolls Marjorie Taylor Greene in new campaign ad,President Joe Biden posted a campaign ad promoting his legislative wins by using clips from a recent speech GOP Rep. Marjorie ...,CNN,2023-07-20T01:00:09Z,KDO5D4DuwVY,Joe Biden
mDaO0cDHjkI,Biden honors Emmett Till and his mom with national monument,President Joe Biden names a new national monument honoring Emmett Till and his mother amid a national debate over how to ...,CNN,2023-07-25T17:06:27Z,mDaO0cDHjkI,Joe Biden
oXnoQJs-cek,Biden calls Chinese President Xi Jinping a ‘dictator’ at campaign fundraiser,President Joe Biden is facing backlash from Beijing after calling Chinese President Xi Jinping a “dictator” who was not aware of ...,MSNBC,2023-06-21T17:05:02Z,oXnoQJs-cek,Joe Biden
fnm3Eg8S1eo,Biden wraps up Vietnam visit following G20 summit,"In the hopes of strengthening relations with the U.S., President Joe Biden visited Vietnam after the G20 summit in India.",NBC News,2023-09-11T12:30:19Z,fnm3Eg8S1eo,Joe Biden
nyW-EDyhS3c,Biden speaks on &#39;recent aerial objects&#39; | Full press conference replay,President Biden spoke on Thursday afternoon.,11Alive,2023-02-16T19:32:10Z,nyW-EDyhS3c,Joe Biden
7AjVOk135Ls,President Biden holds press conference on &quot;junk fees&quot; | NewsNation Now,"So-called ""junk,"" or surprise, fees tacked on the end of online purchases cost Americans a lot of money, President Joe Biden said ...",NewsNation,2023-06-15T19:31:54Z,7AjVOk135Ls,Joe Biden
rYRxn7iYixE,Biden holds press conference after meeting with Chinese President Xi Jinping,President Biden took questions on Monday after meeting with Chinese President Xi Jinping for more than three hours on the ...,CBS News,2022-11-14T15:42:41Z,rYRxn7iYixE,Joe Biden
ug2MP4Hl5aw,Biden describes what he discussed with Xi Jinping in G20 meeting,"President Joe Biden shared what he discussed with Chinese leader Xi Jinping at their G20 summit meeting in Bali, Indonesia, ...",CNN,2022-11-14T19:43:58Z,ug2MP4Hl5aw,Joe Biden
TJnu8zM6i6A,President Biden Meets with his Investing in America Cabinet,The White House.,The White House,2023-05-05T16:31:56Z,TJnu8zM6i6A,Joe Biden
1MrTKuOOe54,Obama: Race has always been ‘the fault line’ in American politics,Former President Barack Obama speaks with CNN's Christiane Amanpour in a wide-ranging interview about the importance of ...,CNN,2023-06-23T03:19:54Z,1MrTKuOOe54,Barack Obama
V03ZTv5XhA8,Obama on Trump indictment: &#39;Nobody is above the law&#39;,Former President Barack Obama speaks with CNN's Christiane Amanpour in a wide-ranging interview about the importance of ...,CNN,2023-06-23T02:39:36Z,V03ZTv5XhA8,Barack Obama
9yp1nv6xYM8,Best of Barack Obama on The Ellen Show,From his first ever interview with Ellen in 2007 to meeting presidential expert Macey Hensley to his last appearance in 2016 ...,TheEllenShow,2023-08-04T19:00:04Z,9yp1nv6xYM8,Barack Obama
23Jmxi2jtbM,Barack Obama talks about modern work and his new Netflix series,Former President Barack Obama had a chat with LinkedIn News Editor in Chief Daniel Roth about the rapid changes taking place ...,LinkedIn News,2023-06-01T18:17:36Z,23Jmxi2jtbM,Barack Obama
8oWPMn3h7b8,"Exclusive: On dealing with anti-democratic world leaders, Obama says &#39;it&#39;s complicated&#39;","In a CNN exclusive interview, former President Barack Obama sat down with Chief International Anchor Christiane Amanpour for ...",CNN,2023-06-22T14:26:52Z,8oWPMn3h7b8,Barack Obama
x3zgCVqqf3Q,Obama: War in Ukraine ‘a wake-up call to Europe’ and democracies around the world,Former President Barack Obama speaks with CNN's Christiane Amanpour in a wide-ranging interview about the importance of ...,CNN,2023-06-23T02:46:21Z,x3zgCVqqf3Q,Barack Obama
kAvu5pRfb7Q,"When Barack Obama First Asked Michelle About Running For President, She Said No","President Obama's new book, ""A Promised Land,"" goes through the events that led to his decision to run for president and why ...",The Late Show with Stephen Colbert,2020-11-25T08:35:01Z,kAvu5pRfb7Q,Barack Obama
3dZ2sYvpjCg,Barack Obama&#39;s 2006 Interview | Late Night with Conan O’Brien,"(Original airdate: 05/12/06) Then-Senator Barack Obama joins Conan in Chicago to talk about his favorite restaurant in the city, ...",Conan O'Brien,2020-06-14T15:00:01Z,3dZ2sYvpjCg,Barack Obama
9-wFM3nrKAI,Barack Obama - Navigating America&#39;s Racial Divide: The Daily Show,President Obama talks about how he's approached discussions on race during his time in office and reflects on the varying ...,The Daily Show,2016-12-16T22:39:52Z,9-wFM3nrKAI,Barack Obama
zhnPAHQFs_g,President Barack Obama Shares His Frustrations About The White House&#39;s Failed Pandemic Response,"President Barack Obama is frustrated by the ""shambolic nature of the government response"" to the pandemic, but he has high ...",The Late Show with Stephen Colbert,2020-11-25T08:35:00Z,zhnPAHQFs_g,Barack Obama
i_Ijjkt6Fkw,President Obama on the State of the Republican Party,President Barack Obama discusses the state of the Republican Party and how he feels about their presumptive nominee Donald ...,The Tonight Show Starring Jimmy Fallon,2016-06-10T11:00:02Z,i_Ijjkt6Fkw,Barack Obama
51uk5SFF5s8,The Oprah Conversation — Barack Obama Teaser | Apple TV+,"In 2008, Barack Obama made history by becoming the first Black President of the United States. After spending eight years in the ...",Apple TV,2020-11-20T17:00:36Z,51uk5SFF5s8,Barack Obama
aRQLU3IwNYs,Stephen Helps President Obama Polish His Résumé,President Barack Obama sits down with Stephen Colbert for a frank discussion of his career prospects after he leaves office.,The Late Show with Stephen Colbert,2016-10-18T07:35:00Z,aRQLU3IwNYs,Barack Obama
6imFvSua3Kg,"Why restrict &#39;good&#39; gun owners, resident asks President Obama at town hall","When asked why he wants to restrict gun access for all owners, rather than just bad actors, President Barack Obama said, ""It's just ...",PBS NewsHour,2016-06-02T19:17:36Z,6imFvSua3Kg,Barack Obama
PLHo6uyICVk,President Obama Talks The First Lady,President Barack Obama spilled details on how he and the First Lady work things out.,TheEllenShow,2016-02-12T14:00:03Z,PLHo6uyICVk,Barack Obama
2e-5DOBQCu4,President Obama&#39;s Mother-In-Law Helped Keep The First Family Down To Earth,How did the Obama family stay down-to-earth in the White House? President Obama credits his mother-in-law for keeping the ...,The Late Show with Stephen Colbert,2020-12-01T08:35:01Z,2e-5DOBQCu4,Barack Obama
huRh67eMzm8,Obama responds to Sen. Tim Scott&#39;s comments about race in America,Former president Barack Obama responded to Republican presidential candidate Sen. Tim Scott's (R-SC) comments on the ...,CNN,2023-06-16T11:53:41Z,huRh67eMzm8,Barack Obama
9yp_va8Zelo,How Has President Obama Found Post-White House Life?,"James Corden welcomes 44th President of the United States Barack Obama to the show, and the two recall some of First Lady ...",The Late Late Show with James Corden,2021-05-18T06:46:40Z,9yp_va8Zelo,Barack Obama
60jdoQm6AUU,Michelle Obama: &quot;People in High Places Don&#39;t Know All the Answers&quot; | The Drew Barrymore Show,"Former first lady and author of ""The Light We Carry"" Michelle Obama sits down with Drew Barrymore for a special sit-down ...",The Drew Barrymore Show,2023-04-24T16:35:13Z,60jdoQm6AUU,Barack Obama
L88H2HWEXrw,The Daily Show - Exclusive - Barack Obama Extended Interview,"Reflecting on his two-term presidency, Barack Obama looks back at his accomplishments and also shares his opinions on the role ...",Comedy Central,2015-07-22T03:49:49Z,L88H2HWEXrw,Barack Obama
